Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,11.550000190734863,11.600000381469727,11.199999809265137,11.350000381469727,149800,0,0
2017-04-04,11.350000381469727,11.550000190734863,11.300000190734863,11.449999809265137,170500,0,0
2017-04-05,11.550000190734863,11.680000305175781,11.350000381469727,11.399999618530273,198300,0,0
2017-04-06,11.399999618530273,11.649999618530273,11.300000190734863,11.600000381469727,159200,0,0
2017-04-07,11.350000381469727,11.600000381469727,10.899999618530273,11.0,730200,0,0
2017-04-10,11.050000190734863,11.050000190734863,10.550000190734863,10.600000381469727,360500,0,0
2017-04-11,10.5,10.699999809265137,10.25,10.600000381469727,242400,0,0
2017-04-12,10.550000190734863,10.600000381469727,10.399999618530273,10.449999809265137,161400,0,0
2017-04-13,10.399999618530273,10.399999618530273,9.75,9.75,185100,0,0
2017-04-17,9.649999618530273,9.949999809265137,9.550000190734863,9.850000381469727,108200,0,0
2017-04-18,9.75,10.199999809265137,9.75,10.199999809265137,139700,0,0
2017-04-19,10.25,10.550000190734863,10.100000381469727,10.5,270200,0,0
2017-04-20,10.5,10.850000381469727,10.5,10.649999618530273,250600,0,0
2017-04-21,10.550000190734863,10.630000114440918,10.350000381469727,10.5,250100,0,0
2017-04-24,10.550000190734863,10.949999809265137,10.5,10.699999809265137,409900,0,0
2017-04-25,10.75,10.899999618530273,10.600000381469727,10.600000381469727,125000,0,0
2017-04-26,10.550000190734863,10.949999809265137,10.5,10.800000190734863,228300,0,0
2017-04-27,10.850000381469727,10.850000381469727,10.5,10.550000190734863,155600,0,0
2017-04-28,10.550000190734863,11.149999618530273,10.399999618530273,11.0,278000,0,0
2017-05-01,11.149999618530273,11.300000190734863,10.899999618530273,11.0,198600,0,0
2017-05-02,10.949999809265137,11.050000190734863,10.449999809265137,10.550000190734863,122200,0,0
2017-05-03,10.5,10.5,10.25,10.300000190734863,108100,0,0
2017-05-04,10.300000190734863,10.329999923706055,9.850000381469727,9.949999809265137,145600,0,0
2017-05-05,9.949999809265137,10.199999809265137,9.899999618530273,10.050000190734863,82800,0,0
2017-05-08,10.149999618530273,10.630000114440918,10.100000381469727,10.550000190734863,136600,0,0
2017-05-09,10.699999809265137,10.850000381469727,10.350000381469727,10.75,259400,0,0
2017-05-10,9.899999618530273,10.350000381469727,9.529999732971191,9.850000381469727,373300,0,0
2017-05-11,9.699999809265137,9.949999809265137,9.649999618530273,9.949999809265137,99800,0,0
2017-05-12,10.0,10.0,9.75,9.850000381469727,187600,0,0
2017-05-15,9.800000190734863,9.899999618530273,9.800000190734863,9.800000190734863,83400,0,0
