Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,64.59691568279207,64.66338348388672,64.09010979220261,64.66338348388672,2192100,0.0,0
2017-04-04,64.55536802105833,65.03725004328756,64.38920486656731,64.7713851928711,1130200,0.0,0
2017-04-05,64.6883034316631,65.31142476730945,64.46397620114834,65.24495697021484,1291300,0.0,0
2017-04-06,65.1120379198694,65.2200433530375,64.7880152816461,65.07880401611328,1010500,0.0,0
2017-04-07,65.37789816646728,65.43605590922894,64.63846129190395,64.65507507324219,1988500,0.0,0
2017-04-10,64.6966270050299,64.92925800473573,64.42245203878258,64.81294250488281,932900,0.0,0
2017-04-11,64.69662614368765,64.87940311336644,64.23135781175101,64.72154998779297,1733100,0.0,0
2017-04-12,64.49723836671244,65.29483326525319,64.33938520282844,65.28652954101562,2095600,0.0,0
2017-04-13,65.20341935106923,65.48589798064427,64.76307494935602,65.24495697021484,1578800,0.0,0
2017-04-17,65.31141815341135,65.52743530273438,65.19510268963374,65.52743530273438,1307300,0.0,0
2017-04-18,65.54406478929421,65.87639748204187,65.35297776959955,65.7102279663086,1549000,0.0,0
2017-04-19,65.54407415715288,65.69362357332767,65.2782092326999,65.45268249511719,1700200,0.0,0
2017-04-20,65.45269162022258,65.45269162022258,64.6384829487621,65.03727722167969,1836400,0.0,0
2017-04-21,65.0040249559191,65.8597773611091,64.98741117370523,65.7102279663086,2137300,0.0,0
2017-04-24,65.75177149661879,66.05087028424875,65.27819947265783,65.96778869628906,1744600,0.0,0
2017-04-25,65.63545600573146,66.03425650214434,65.52745057525576,65.96778869628906,1146000,0.0,0
2017-04-26,65.9013270567339,66.22534971719824,65.7102336816993,65.75177764892578,1099000,0.0,0
2017-04-27,65.77668973654144,66.54936048231937,65.65206419585759,66.1173324584961,1495300,0.0,0
2017-04-28,65.95949469797026,66.11735419063793,65.61885820276996,65.86810302734375,2890300,0.0,0
2017-05-01,65.88470273994741,66.00932194426484,65.4443583093916,65.51082611083984,1284300,0.0,0
2017-05-02,65.66039281117405,65.90964396298008,65.44437556885683,65.85148620605469,1386700,0.0,0
2017-05-03,65.84316993390925,65.92625153043527,65.39452170620537,65.43606567382812,1495800,0.0,0
2017-05-04,65.18680488584101,65.71022457123965,65.15357098441146,65.53575134277344,1598400,0.0,0
2017-05-05,65.99272851593958,66.64077393312623,65.64378195879605,66.30844116210938,1650300,0.0,0
2017-05-08,65.86808863498734,66.28350292389491,65.70192545491193,65.95948028564453,1168700,0.0,0
2017-05-09,65.86808287991164,65.94286074151535,65.37789710441473,65.47759246826172,1472400,0.0,0
2017-05-10,65.59393091348934,65.93457376246008,65.46100160225441,65.66870880126953,1489200,0.0,0
2017-05-11,65.63545876847975,66.02594922091767,65.40282777691311,66.01763916015625,1337800,0.0,0
2017-05-12,66.18379691792836,66.53274334325472,66.05917138353523,66.38319396972656,1282900,0.0,0
2017-05-15,66.50892829265015,66.78549164886562,66.26588834875814,66.71844482421875,1506700,0.69,0
2017-05-16,66.74357983977656,66.81900910926969,66.31616436314637,66.32454681396484,1288600,0.0,0
2017-05-17,66.32454321781695,66.93633421566255,66.17369108094654,66.50891876220703,1748100,0.0,0
2017-05-18,66.59271615831842,67.12069537755782,66.23234756279253,66.97822570800781,1613500,0.0,0
2017-05-19,67.04526764441005,67.3637303639044,66.65137567396954,67.35535430908203,1337900,0.0,0
2017-05-22,67.12908349165896,68.02581383146179,67.12908349165896,67.84143829345703,1366300,0.0,0
2017-05-23,67.88335949340293,68.40296281850324,67.81631266553113,68.14315795898438,1788800,0.0,0
2017-05-24,68.11799024208612,68.39455350297756,68.03418493713158,68.26045989990234,1626900,0.0,0
2017-05-25,68.3694190343704,68.85549880071069,68.1431376562064,68.75492858886719,1341800,0.0,0
2017-05-26,68.80522918701172,69.05665158794521,68.59571265087956,68.80522918701172,1123200,0.0,0
2017-05-30,68.75494320618019,69.0482650606646,68.61247350456446,68.88903045654297,1173700,0.0,0
2017-05-31,68.98120181414333,69.7689858019909,68.90577895263556,69.38347625732422,1924600,0.0,0
2017-06-01,69.36671896030894,69.93660408746999,69.1320615068784,69.91984558105469,1467000,0.0,0
2017-06-02,70.30535110009315,70.38915641519277,69.77737186042337,70.00364685058594,918800,0.0,0
2017-06-05,69.88631874717075,69.97012406300968,69.57623204523739,69.60137939453125,855600,0.0,0
2017-06-06,69.76899933176077,69.83604615094868,69.31644289314723,69.47567749023438,1173700,0.0,0
2017-06-07,69.67680032932165,70.35563168091777,69.44214289390254,70.19640350341797,1599800,0.0,0
2017-06-08,70.19639547918288,70.19639547918288,69.12367224335658,69.59298706054688,1617300,0.0,0
2017-06-09,69.30805073803089,69.8527948782708,69.25776882764852,69.76898956298828,1412600,0.0,0
2017-06-12,69.76899197109293,70.17964250590602,69.24938876810991,69.81089782714844,1546100,0.0,0
2017-06-13,69.42537704792386,69.62651747034161,69.14882015648655,69.45890045166016,1687300,0.0,0
2017-06-14,70.02879123357445,70.38078380451975,69.760610375767,70.0539321899414,1312100,0.0,0
2017-06-15,70.18802493397622,70.61544036865234,69.61813981905337,70.61544036865234,1907800,0.0,0
2017-06-16,70.81657199833224,71.2691283736412,70.6908608284238,71.10989379882812,2975700,0.0,0
2017-06-19,71.00094394597627,71.03446734918948,70.64895780314073,71.02608489990234,1687200,0.0,0
2017-06-20,71.06798493561206,71.34454180009837,71.00093813467332,71.20207214355469,1283000,0.0,0
2017-06-21,71.2691365024454,71.34455937663162,70.69086889127205,70.94229125976562,1135000,0.0,0
2017-06-22,70.79142877728198,71.118273972221,70.53163039000621,70.56514739990234,1154600,0.0,0
2017-06-23,70.51488063772817,70.85849080535829,70.17127686403495,70.26345825195312,1347100,0.0,0
2017-06-26,70.32212214066,70.88362483419243,70.17127000273257,70.43106842041016,1387900,0.0,0
2017-06-27,70.02879142058718,70.21316695968518,69.15720203190135,69.28291320800781,1566000,0.0,0
2017-06-28,69.56788040087258,69.60977987652676,68.56219707610256,68.5705795288086,1627100,0.0,0
2017-06-29,68.05096323143945,68.27724465395333,67.60678923146223,67.74088287353516,2111700,0.0,0
2017-06-30,67.84982690488718,68.17667215414477,67.71573966121214,67.73249816894531,1943400,0.0,0
2017-07-03,68.00067711735221,68.11800584995909,67.52297973632812,67.52297973632812,929600,0.0,0
2017-07-05,67.54811711363766,67.64868733365675,67.18774848432261,67.43917083740234,1551500,0.0,0
2017-07-06,67.34699038840256,67.54812445636874,67.07880949980209,67.37213134765625,1200200,0.0,0
