Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,147.35059407365577,147.59927406279442,145.05238795672096,146.3987274169922,552300,0.0,0
2017-04-04,145.8584549415169,146.55305776911757,141.3306609464401,142.01669311523438,1188400,0.0,0
2017-04-05,142.0081329345703,143.5945685391768,141.46788043547355,142.0081329345703,1255400,0.0,0
2017-04-06,141.54507310548112,145.04382608009044,141.54507310548112,143.35447692871094,710500,0.0,0
2017-04-07,142.93424710372528,143.7060381803286,142.56551251005118,143.23439025878906,399700,0.0,0
2017-04-10,143.86043208770587,145.1295965307164,143.66320220081084,143.72323608398438,629800,0.0,0
2017-04-11,143.44879488426403,144.41781592584508,142.99430130024282,144.323486328125,385500,0.0,0
2017-04-12,144.6321989287801,145.63551568582358,143.44022297793597,144.29776000976562,683300,0.0,0
2017-04-13,144.04907651869217,145.93565549713344,143.58601224811147,145.30108642578125,712800,0.0,0
2017-04-17,145.46400660240724,147.016146490604,143.63744859133695,144.88087463378906,1273900,0.0,0
2017-04-18,144.6064771626465,144.96664115403198,142.9428531893587,144.186279296875,1023200,0.0,0
2017-04-19,144.70937596269874,146.70743884248463,144.67508023837888,145.90135192871094,911100,0.0,0
2017-04-20,146.07285185248077,147.9422893475483,145.68696281310176,147.18765258789062,901500,0.0,0
2017-04-21,147.05903055551673,147.3591606661945,145.2581975515433,147.076171875,991100,0.0,0
2017-04-24,149.17714822795003,151.62970466917966,148.26814798031072,149.89747619628906,1550900,0.0,0
2017-04-25,152.41005065695518,156.87782428139656,152.1956664022982,155.16275024414062,3659900,0.0,0
2017-04-26,155.66009798605924,159.7505394789214,155.1112749067354,158.74722290039062,1597400,0.0,0
2017-04-27,158.64433836615035,160.03354406086714,157.7439219368068,159.38182067871094,783700,0.0,0
2017-04-28,159.3903816166113,159.45041548122808,157.66673713440275,159.22744750976562,970500,0.0,0
2017-05-01,159.21888429691924,160.53091478659283,159.15886351447054,159.42469787597656,700400,0.0,0
2017-05-02,159.4161564870528,161.4828242307168,159.08171751033788,160.92543029785156,862000,0.0,0
2017-05-03,160.74531609806698,162.2717309878536,159.78487879707143,160.48805236816406,896400,0.0,0
2017-05-04,160.7796033188912,161.46562239321543,157.54668543698895,157.7267608642578,998600,0.0,0
2017-05-05,157.64103288763795,158.97021789348182,157.34088969487505,158.764404296875,568300,0.0,0
2017-05-08,159.12456388654678,159.48472785693843,157.3408853534336,157.51239013671875,578900,0.0,0
2017-05-09,157.46950798377716,158.7043632357192,157.25512375489765,158.21556091308594,597000,0.0,0
2017-05-10,158.12985280202386,158.95309426285596,157.3580745640393,158.8587646484375,566100,0.0,0
2017-05-11,158.7815669193404,159.57049945303507,156.82638344779772,159.20175170898438,449100,0.0,0
2017-05-12,158.70438264786594,158.7301077116801,156.79206567117097,157.0922088623047,598000,0.0,0
