Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,39.19405462716563,39.27748582392125,38.48025517409398,38.56368637084961,4258700,0.0,0
2017-04-04,38.51733397717212,38.57295595013422,38.10017802062854,38.211421966552734,6463300,0.0,0
2017-04-05,38.406091976935485,38.64711344391832,37.72937391379932,37.840614318847656,7846400,0.0,0
2017-04-06,38.10945535536828,38.804714199741284,38.063105472997286,38.610042572021484,6850700,0.0,0
2017-04-07,38.59150290572905,38.702743333538265,38.39682773672612,38.48025894165039,3065000,0.0,0
2017-04-10,38.545149603664925,39.23113630663053,38.545149603664925,39.03646469116211,4973500,0.0,0
2017-04-11,38.97157048622749,39.39799499511719,38.82324876416721,39.39799499511719,5334900,0.0,0
2017-04-12,39.240403277767946,39.33310302456537,38.94375630822513,38.9715690612793,2376100,0.0,0
2017-04-13,38.97157660529235,39.08281703023661,38.508070709043686,38.610042572021484,3704600,0.0,0
2017-04-17,38.67492305967843,38.953025817871094,38.55441056782985,38.953025817871094,3824900,0.0,0
2017-04-18,38.93449410584962,39.138437825629275,38.81398158631899,39.101356506347656,1881400,0.0,0
2017-04-19,39.147703946051855,39.7224502139986,39.147703946051855,39.333106994628906,3588900,0.0,0
2017-04-20,39.71317574532383,40.28792192777372,39.52777272432656,40.0654411315918,10454700,0.0,0
2017-04-21,40.0283556600682,40.065436967667566,39.56484992388053,39.759521484375,6240200,0.0,0
2017-04-24,40.25085083568219,40.39917611915338,39.805885594076805,40.00056076049805,6183000,0.0,0
2017-04-25,40.083990608989765,40.3620934335562,39.80588424815405,39.963478088378906,5249300,0.0,0
2017-04-26,40.065446176127516,40.612383211985204,40.00055564104855,40.35281753540039,5333200,0.0,0
2017-04-27,40.343556764630016,40.48260642253372,40.0469132509119,40.29720687866211,4350200,0.0,0
2017-04-28,40.241578212440245,40.26011887100303,39.648291283507284,39.778072357177734,5563400,0.0,0
2017-05-01,39.954207220425815,40.000560639505046,39.63902306654169,39.750267028808594,2286300,0.0,0
