Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,78.12997626175134,78.30386627635684,77.77349310828754,77.97347259521484,6967400,0.0,0
2017-04-04,78.03432173064631,78.21690820553077,77.74739728433741,78.1734390258789,5680800,0.0,0
2017-04-05,78.25169929348603,78.68643095622761,78.0430299527441,78.22561645507812,6320100,0.0,0
2017-04-06,78.0517234451024,78.086502775759,77.65177109277006,77.73002624511719,7231500,0.0,0
2017-04-07,77.78218720275645,77.91260802643201,77.53873853641734,77.58221435546875,4739100,0.0,0
2017-04-10,77.49523558401465,77.97344289223112,77.16484202873184,77.80824279785156,5956000,0.0,0
2017-04-11,77.95609547289361,78.09520617434535,77.6343916109745,78.07781982421875,5186000,0.0,0
2017-04-12,77.99085185571532,78.61686646497103,77.86912752985762,78.52122497558594,6286300,0.0,0
2017-04-13,78.29517160596693,78.72120675899565,78.06910929409358,78.27777862548828,5040100,0.0,0
2017-04-17,78.45167149577021,78.7646721610933,78.36471986450911,78.59078216552734,6931700,0.0,0
2017-04-18,78.5994865946547,79.234191112712,78.54731428393251,78.94727325439453,7087800,0.0,0
2017-04-19,78.93814243483642,79.24478205603556,78.41247355788902,78.50008392333984,6919000,0.6896,0
2017-04-20,78.58770122449373,78.58770122449373,78.2460160901106,78.26354217529297,6983500,0.0,0
2017-04-21,78.12336279078797,78.21973620971998,77.63273933749275,77.6415023803711,9061200,0.0,0
2017-04-24,78.07954538218105,78.55264933966441,77.98317198245803,78.4562759399414,8338500,0.0,0
2017-04-25,78.48258017172338,79.06957708994547,78.3862067452399,78.85054779052734,9088400,0.0,0
2017-04-26,78.7191137533621,78.85053264461828,76.75661347912838,76.8705062866211,11951300,0.0,0
2017-04-27,76.73033252278024,77.30856629755928,76.42369289340934,76.82670593261719,8517500,0.0,0
2017-04-28,76.67777975581905,76.73910769673061,76.35362064710547,76.51132202148438,8295400,0.0,0
2017-05-01,76.55511542923344,76.7478622749063,76.2922842904242,76.30104064941406,4546600,0.0,0
2017-05-02,76.47626340052058,76.47626340052058,75.36359092667675,75.538818359375,13197500,0.0,0
2017-05-03,75.60889315600275,75.89800666067389,75.25844504982739,75.72278594970703,6122000,0.0,0
2017-05-04,76.09076646444016,76.43245158822121,75.60890608476467,75.74031829833984,5986200,0.0,0
2017-05-05,75.81917939944371,75.88050733292691,75.45996815743963,75.78413391113281,4506200,0.0,0
2017-05-08,75.63520266233755,75.88927746313621,75.55634863521324,75.82794952392578,4634600,0.0,0
2017-05-09,76.0469661173303,76.0644855180707,75.53881660070063,75.69651794433594,9577600,0.0,0
2017-05-10,75.76660374977018,76.03819789030725,75.68774974120757,75.77536010742188,6178500,0.0,0
2017-05-11,75.88049637810492,75.89801577760939,75.24092800619125,75.49500274658203,6064700,0.0,0
2017-05-12,75.55633693973125,75.62642791204914,75.27597973470276,75.51253509521484,5892400,0.0,0
2017-05-15,75.91554242555151,75.96810730869802,75.56509427467552,75.63518524169922,5820700,0.0,0
2017-05-16,76.1170575342278,76.22219400124685,75.51254123053802,75.55634307861328,6554500,0.0,0
2017-05-17,75.55635696679417,75.89804219210757,75.28476273237705,75.57388305664062,7805800,0.0,0
2017-05-18,75.50376423930325,75.5388097218356,74.925523803883,75.23217010498047,6985600,0.0,0
2017-05-19,75.34607682881872,75.67899894801373,75.056956557699,75.55634307861328,7320700,0.0,0
2017-05-22,75.56509767014519,75.69651656815923,75.37235084429032,75.5300521850586,4260000,0.0,0
2017-05-23,75.59138132750171,75.81917364210334,75.32855021149328,75.4161605834961,4394200,0.0,0
2017-05-24,75.74032537968334,75.9155528212378,75.53005913406142,75.78413391113281,4878800,0.0,0
2017-05-25,75.85421375373464,76.20466190116072,75.82793131242012,76.09952545166016,4368000,0.0,0
2017-05-26,76.16085831586066,76.55510832963412,76.06448490196175,76.44121551513672,4337000,0.0,0
2017-05-30,76.4412053247237,76.75660796739314,76.30978644290443,76.57262420654297,4594500,0.0,0
2017-05-31,76.80917935872245,77.40493921380515,76.61643254027766,77.1771469116211,10146600,0.0,0
2017-06-01,77.11583817568271,77.22097465306278,76.54636730487896,77.21221160888672,6251300,0.0,0
2017-06-02,77.44875378137253,77.6940655024419,77.1070686435626,77.6152114868164,6136400,0.0,0
2017-06-05,77.36114842926841,77.76416152350758,77.09831060577858,77.74663543701172,4115300,0.0,0
2017-06-06,77.76415647885726,77.94814026966749,77.49255562973855,77.79920196533203,6503000,0.0,0
